Title,Ratings,Original_Price,Manufacturing_Date,Expiry_Date,total_days,Demand,Demand_rank,days_remaining,Discount_Percentage,discount,ProductName_encoded
daawatbasmati rice/basmati,4.1,830.0,2024-10-28,2024-11-27,30,Medium,1.0,162,-10.5,25447300230012.8,248
bb royalkichili,4.4,200.0,2022-10-17,2022-11-16,30,Medium,1.0,0,16.5,Product is expired,122
sri sri,4.4,140.0,2022-10-03,2022-11-02,30,Medium,1.0,0,16.5,Product is expired,611
kohinoorcharminar rozana,4.0,560.0,2024-06-11,2024-07-11,30,Medium,1.0,23,12.67,53.46,392
india gatesona,4.2,860.0,2022-09-14,2022-10-14,30,Medium,1.0,0,16.5,Product is expired,362
kohinoorcharminar basmati,3.9,649.0,2025-01-17,2025-02-16,30,Medium,1.0,243,-24.0,4.9362922918204926e+20,389
bb royalmappillai,4.1,200.0,2024-06-30,2024-07-30,30,Medium,1.0,42,9.5,-190.44,130
unitypulav rice,4.4,755.0,2022-11-16,2022-12-16,30,Medium,1.0,0,16.5,Product is expired,706
mai rasoigobind,3.8,180.0,2024-07-27,2024-08-26,30,Low,0.0,69,7.5,-32934.63,412
india gatebrown,3.9,187.0,2024-05-28,2024-06-27,30,Medium,1.0,9,15.0,27.63,358
tildapremium basmati,4.3,779.0,2024-10-09,2024-11-08,30,Medium,1.0,143,-7.33,372989600546.11,697
fortunebasmati rice/basmati,3.9,130.0,2024-05-22,2024-06-21,30,Medium,1.0,3,16.0,20.71,299
sri sri,4.0,150.0,2024-04-16,2024-05-16,30,Medium,1.0,0,16.5,Product is expired,611
himalayan nativesnatives,4.2,180.0,2022-10-18,2022-11-17,30,Medium,1.0,0,16.5,Product is expired,348
bb royalsurekha,3.4,2080.0,2024-06-24,2024-07-24,30,Low,0.0,36,13.0,-627.36,156
daawatquick cooking,4.7,299.0,2025-01-24,2025-02-23,30,High,,250,-28.67,1.1016815720832574e+21,252
sri sri,3.9,725.0,2024-06-24,2024-07-24,30,Medium,1.0,36,10.5,-176.62,611
aromeala carte,3.5,750.0,2024-02-13,2024-03-14,30,Low,0.0,0,19.0,Product is expired,50
india gateall,3.8,480.0,2025-03-29,2025-04-28,30,Low,0.0,314,-33.33,7.447373295144296e+26,356
mai rasoibasmati,5.0,195.0,2024-11-22,2024-12-22,30,High,,187,-18.17,1535452091879511.5,405
orealbrown rice,5.0,810.0,2024-05-10,2024-06-09,30,High,,0,13.0,Product is expired,511
singhambiryani rice,5.0,140.0,2024-05-21,2024-06-20,30,High,,2,12.67,17.67,597
bb royalponni,3.9,450.0,2022-12-13,2023-01-12,30,Medium,1.0,0,16.5,Product is expired,141
mai rasoibasmati,5.0,379.0,2023-01-20,2023-02-19,30,High,,0,13.0,Product is expired,405
jolkhabartulaipanji rice,5.0,189.0,2025-04-04,2025-05-04,30,High,,320,-40.33,1.178066961647394e+27,373
roop mahalextra,5.0,1050.0,2025-01-09,2025-02-08,30,High,,235,-26.17,1.7581939436965616e+20,573
bb royalred,5.0,70.0,2024-04-18,2024-05-18,30,High,,0,13.0,Product is expired,146
aromechampion choice,4.9,1050.0,2023-11-26,2023-12-26,30,High,,0,13.0,Product is expired,52
eravatsapphire basmati,4.7,203.0,2024-08-20,2024-09-19,30,High,,93,-2.5,1505029.64,290
india gatebasmati,3.8,460.0,2024-04-07,2024-05-07,30,Low,0.0,0,19.0,Product is expired,357
pulsesmanbiryani special,4.7,179.0,2023-06-18,2023-07-18,30,High,,0,13.0,Product is expired,556
true earthbiriyani,4.6,900.0,2025-02-14,2025-03-16,30,High,,271,-32.17,2.481347550451831e+23,700
pavizhammatta raw,4.6,65.0,2023-09-09,2023-10-09,30,High,,0,13.0,Product is expired,538
aromebuffet magic,4.6,860.0,2024-05-26,2024-06-25,30,High,,7,11.83,100.72,51
true eartheveryday,4.0,750.0,2022-10-26,2022-11-25,30,Medium,1.0,0,16.5,Product is expired,701
zeebaclassic basmati,4.6,249.0,2024-11-18,2024-12-18,30,High,,183,-17.5,848493543621083.8,733
bb royalrice/akki,3.9,75.0,2023-05-23,2023-06-22,30,Medium,1.0,0,16.5,Product is expired,147
aromefine dine,4.7,925.0,2022-11-29,2022-12-29,30,High,,0,13.0,Product is expired,53
elitematta broken,4.5,52.0,2023-09-10,2023-10-10,30,Medium,1.0,0,16.5,Product is expired,277
bb popularponni,4.0,800.0,2023-05-13,2023-06-12,30,Medium,1.0,0,16.5,Product is expired,81
swastik ricebanskati,3.9,750.0,2022-10-01,2022-10-31,30,Medium,1.0,0,16.5,Product is expired,636
dainikbanskhati rice4.54,4.5,850.0,2022-08-27,2022-09-26,30,Medium,1.0,0,16.5,Product is expired,255
nourish youorganic,4.4,185.0,2023-02-13,2023-03-15,30,Medium,1.0,0,16.5,Product is expired,493
daawatbasmati rice/basmati,4.0,560.0,2024-12-06,2025-01-05,30,Medium,1.0,201,-17.0,6.784349760869826e+16,248
bb super,4.0,700.0,2024-11-06,2024-12-06,30,Medium,1.0,171,-12.0,148382838855992.4,164
mai rasoibasmati,5.0,379.0,2024-01-29,2024-02-28,30,High,,0,13.0,Product is expired,405
jolkhabartulaipanji rice,5.0,189.0,2023-12-23,2024-01-22,30,High,,0,13.0,Product is expired,373
roop mahalextra,5.0,1050.0,2023-04-22,2023-05-22,30,High,,0,13.0,Product is expired,573
bb royalred,5.0,70.0,2024-01-20,2024-02-19,30,High,,0,13.0,Product is expired,146
aromechampion choice,4.9,1050.0,2023-01-01,2023-01-31,30,High,,0,13.0,Product is expired,52
eravatsapphire basmati,4.7,203.0,2024-03-19,2024-04-18,30,High,,0,13.0,Product is expired,290
24 mantra,4.0,1425.0,2024-11-27,2024-12-27,30,Medium,1.0,192,-15.5,2.6018830756289412e+16,1
pulsesmanbiryani special,4.7,179.0,2023-11-22,2023-12-22,30,High,,0,13.0,Product is expired,556
true earthbiriyani,4.6,900.0,2024-08-05,2024-09-04,30,High,,78,0.0,-0.0,700
pavizhammatta raw,4.6,65.0,2024-08-30,2024-09-29,30,High,,103,-4.17,5939483.08,538
aromebuffet magic,4.6,860.0,2025-04-09,2025-05-09,30,High,,325,-41.17,1.4874889579868771e+28,51
true eartheveryday,4.0,750.0,2022-12-23,2023-01-22,30,Medium,1.0,0,16.5,Product is expired,701
zeebaclassic basmati,4.6,249.0,2025-03-04,2025-04-03,30,High,,289,-35.17,2.746792658750154e+24,733
daawatsona masoori3.8199,3.8,470.0,2023-08-08,2023-09-07,30,Low,0.0,0,19.0,Product is expired,254
sri sri,3.8,399.0,2024-03-01,2024-03-31,30,Low,0.0,0,19.0,Product is expired,611
aromefine dine,4.7,925.0,2024-04-07,2024-05-07,30,High,,0,13.0,Product is expired,53
future foodsarborio,4.5,720.0,2023-01-17,2023-02-16,30,Medium,1.0,0,16.5,Product is expired,309
elitematta broken,4.5,52.0,2024-01-04,2024-02-03,30,Medium,1.0,0,16.5,Product is expired,277
panchakanyasingham -,4.2,125.0,2024-08-26,2024-09-25,30,Medium,1.0,99,0.0,-0.0,524
swadadatt matta,4.3,525.0,2024-09-12,2024-10-12,30,Medium,1.0,116,-2.83,438339706.95,635
swastik ricebanskati,3.9,750.0,2023-01-19,2023-02-18,30,Medium,1.0,0,16.5,Product is expired,636
dainikbanskhati rice4.54,4.5,850.0,2024-07-07,2024-08-06,30,Medium,1.0,49,8.33,-3094.26,255
bb royalpulav,4.5,95.0,2024-01-27,2024-02-26,30,Medium,1.0,0,16.5,Product is expired,143
india gateweight,4.4,594.0,2025-01-11,2025-02-10,30,Medium,1.0,237,-23.0,1.3040847965544646e+20,363
natureland organicsbiryani,4.5,299.0,2023-05-13,2023-06-12,30,Medium,1.0,0,16.5,Product is expired,475
nourish youorganic,4.4,185.0,2023-10-08,2023-11-07,30,Medium,1.0,0,16.5,Product is expired,493
kohinoorbasmati rice/basmati,4.3,670.0,2025-04-14,2025-05-14,30,Medium,1.0,330,-38.5,2.9458080620295574e+28,388
swadadatt matta,4.3,495.0,2023-03-23,2023-04-22,30,Medium,1.0,0,16.5,Product is expired,635
bb royalparmal,3.7,300.0,2024-04-02,2024-05-02,30,Low,0.0,0,19.0,Product is expired,138
lalbaba ricebasmati,4.4,150.0,2024-03-10,2024-04-09,30,Medium,1.0,0,16.5,Product is expired,397
ripurajsona sakti,4.2,610.0,2024-12-31,2025-01-30,30,Medium,1.0,226,-21.17,1.3658228799289063e+19,570
bb royalgobind,3.9,2600.0,2022-11-20,2022-12-20,30,Medium,1.0,0,16.5,Product is expired,112
majormughal jeerakasala,4.3,175.0,2025-04-06,2025-05-06,30,Medium,1.0,322,-37.17,1.4997827456804526e+27,426
mannamanna brown,3.6,169.0,2022-10-18,2022-11-17,30,Low,0.0,0,19.0,Product is expired,429
double deerkaima,4.3,205.0,2024-04-19,2024-05-19,30,Medium,1.0,0,16.5,Product is expired,266
pavizhamshort grain,4.3,677.0,2023-02-26,2023-03-28,30,Medium,1.0,0,16.5,Product is expired,539
zeebasuper basmati,4.1,845.0,2025-02-05,2025-03-07,30,Medium,1.0,262,-27.17,3.252447594625928e+22,734
appayancolour sortexed,4.2,943.0,2024-04-01,2024-05-01,30,Medium,1.0,0,16.5,Product is expired,48
eravatbrown basmati,4.2,155.0,2024-02-11,2024-03-12,30,Medium,1.0,0,16.5,Product is expired,285
bb super,3.2,2200.0,2023-11-29,2023-12-29,30,Low,0.0,0,19.0,Product is expired,164
fortuneclassic basmati,4.2,225.0,2024-06-13,2024-07-13,30,Medium,1.0,25,12.33,17.54,302
nirmaljaya rice449,4.0,765.0,2025-03-03,2025-04-02,30,Medium,1.0,288,-31.5,6.188241516796962e+24,489
kohinoorsupreme authentic,4.1,1140.0,2024-03-08,2024-04-07,30,Medium,1.0,0,16.5,Product is expired,394
kohinoorbasmati rice/basmati,4.1,210.0,2023-05-30,2023-06-29,30,Medium,1.0,0,16.5,Product is expired,388
kasperlachkari boiled,4.2,423.0,2025-03-27,2025-04-26,30,Medium,1.0,312,-35.5,4.68573258514924e+26,379
zeebaclassic basmati,4.6,249.0,2023-08-14,2023-09-13,30,High,,0,13.0,Product is expired,733
bb popularidli/idly,4.0,700.0,2024-10-02,2024-11-01,30,Medium,1.0,136,-6.17,69570675491.1,74
bb royalbiryani,4.2,100.0,2023-07-03,2023-08-02,30,Medium,1.0,0,16.5,Product is expired,97
kasperzeera raw,4.1,740.0,2022-09-02,2022-10-02,30,Medium,1.0,0,16.5,Product is expired,381
mayuranktulsi bhog,3.8,99.0,2024-04-10,2024-05-10,30,Low,0.0,0,19.0,Product is expired,440
majorbroken rice4.29,4.2,48.0,2024-11-16,2024-12-16,30,Medium,1.0,181,-13.67,85645215292709.25,424
bb royalchamonmoni,4.1,450.0,2023-05-28,2023-06-27,30,Medium,1.0,0,16.5,Product is expired,102
delight foodsrice,4.1,136.0,2024-05-26,2024-06-25,30,Medium,1.0,7,15.33,20.64,260
pansarisignature basmati,4.1,1300.0,2023-08-20,2023-09-19,30,Medium,1.0,0,16.5,Product is expired,534
pansariroyal basmati,4.1,230.0,2023-02-14,2023-03-16,30,Medium,1.0,0,16.5,Product is expired,533
bb royalbroken,4.1,350.0,2022-09-28,2022-10-28,30,Medium,1.0,0,16.5,Product is expired,99
kohinoorbasmati rice/basmati,4.3,670.0,2022-09-28,2022-10-28,30,Medium,1.0,0,16.5,Product is expired,388
swadadatt matta,4.3,495.0,2025-04-08,2025-05-08,30,Medium,1.0,324,-37.5,6.384869167794618e+27,635
bb royalparmal,3.7,300.0,2024-09-21,2024-10-21,30,Low,0.0,125,-1.83,979867826.8,138
lalbaba ricebasmati,4.4,150.0,2023-04-02,2023-05-02,30,Medium,1.0,0,16.5,Product is expired,397
ripurajsona sakti,4.2,610.0,2024-05-28,2024-06-27,30,Medium,1.0,9,15.0,90.13,570
majormughal jeerakasala,4.3,175.0,2023-10-07,2023-11-06,30,Medium,1.0,0,16.5,Product is expired,426
mannamanna brown,3.6,169.0,2024-12-05,2025-01-04,30,Low,0.0,200,-14.33,1.413010144200712e+16,429
double deerkaima,4.3,205.0,2024-03-07,2024-04-06,30,Medium,1.0,0,16.5,Product is expired,266
pavizhamshort grain,4.3,677.0,2024-07-24,2024-08-23,30,Medium,1.0,66,5.5,-49836.47,539
zeebasuper basmati,4.1,845.0,2022-11-29,2022-12-29,30,Medium,1.0,0,16.5,Product is expired,734
appayancolour sortexed,4.2,943.0,2024-02-10,2024-03-11,30,Medium,1.0,0,16.5,Product is expired,48
eravatbrown basmati,4.2,155.0,2023-09-19,2023-10-19,30,Medium,1.0,0,16.5,Product is expired,285
bb super,3.2,2200.0,2025-04-16,2025-05-16,30,Low,0.0,332,-36.33,1.3616791438392394e+29,164
india gatebasmati,4.2,252.0,2023-01-05,2023-02-04,30,Medium,1.0,0,16.5,Product is expired,357
fortuneclassic basmati,4.2,225.0,2024-04-21,2024-05-21,30,Medium,1.0,0,16.5,Product is expired,302
nirmaljaya rice449,4.0,765.0,2023-07-14,2023-08-13,30,Medium,1.0,0,16.5,Product is expired,489
kohinoorsupreme authentic,4.1,1140.0,2024-06-08,2024-07-08,30,Medium,1.0,20,13.17,129.82,394
kohinoorbasmati rice/basmati,4.1,210.0,2023-10-18,2023-11-17,30,Medium,1.0,0,16.5,Product is expired,388
kasperlachkari boiled,4.2,423.0,2023-03-05,2023-04-04,30,Medium,1.0,0,16.5,Product is expired,379
zeebaclassic basmati,4.6,249.0,2024-06-26,2024-07-26,30,High,,38,6.67,-65.65,733
bb royalbiryani,4.2,100.0,2023-09-10,2023-10-10,30,Medium,1.0,0,16.5,Product is expired,97
kasperzeera raw,4.1,740.0,2023-04-18,2023-05-18,30,Medium,1.0,0,16.5,Product is expired,381
mayuranktulsi bhog,3.8,99.0,2024-01-17,2024-02-16,30,Low,0.0,0,19.0,Product is expired,440
majorbroken rice4.29,4.2,48.0,2024-01-05,2024-02-04,30,Medium,1.0,0,16.5,Product is expired,424
bb royalchamonmoni,4.1,450.0,2023-09-02,2023-10-02,30,Medium,1.0,0,16.5,Product is expired,102
delight foodsrice,4.1,136.0,2024-11-26,2024-12-26,30,Medium,1.0,191,-15.33,2010774553255185.5,260
pansarisignature basmati,4.1,1300.0,2023-01-12,2023-02-11,30,Medium,1.0,0,16.5,Product is expired,534
pansariroyal basmati,4.1,230.0,2024-06-10,2024-07-10,30,Medium,1.0,22,12.83,23.55,533
bb royalbroken,4.1,350.0,2024-07-21,2024-08-20,30,Medium,1.0,63,6.0,-15416.0,99
bb popularrice/akki,4.0,600.0,2023-11-03,2023-12-03,30,Medium,1.0,0,16.5,Product is expired,84
eravatdubar basmati,4.2,1155.0,2025-04-14,2025-05-14,30,Medium,1.0,330,-38.5,5.078221360662894e+28,286
fortunebasmati rice/basmati,4.2,240.0,2022-10-13,2022-11-12,30,Medium,1.0,0,16.5,Product is expired,299
ripurajsona shakti,4.2,1800.0,2025-01-30,2025-03-01,30,Medium,1.0,256,-26.17,2.009957200517125e+22,571
bb royaltulaipanji,4.2,1100.0,2023-12-14,2024-01-13,30,Medium,1.0,0,16.5,Product is expired,160
kohinoorbasmati rice/basmati,4.2,235.0,2022-12-26,2023-01-25,30,Medium,1.0,0,16.5,Product is expired,388
kohinoorbasmati rice/basmati,4.2,1125.0,2023-04-13,2023-05-13,30,Medium,1.0,0,16.5,Product is expired,388
pavizhamlong grain,4.3,379.0,2024-09-18,2024-10-18,30,Medium,1.0,122,-3.83,1421858722.43,537
nirmalmatta rice,4.2,800.0,2023-10-06,2023-11-05,30,Medium,1.0,0,16.5,Product is expired,491
india gatebasmati,3.9,735.0,2023-08-05,2023-09-04,30,Medium,1.0,0,16.5,Product is expired,357
dainikpremium banskathi,4.2,500.0,2024-08-23,2024-09-22,30,Medium,1.0,96,0.5,-1350909.84,256
tildapure original,4.2,979.0,2023-04-08,2023-05-08,30,Medium,1.0,0,16.5,Product is expired,698
kohinoorbasmati rice/basmati,4.1,1055.0,2023-05-29,2023-06-28,30,Medium,1.0,0,16.5,Product is expired,388
srilalithahmt sona,4.1,2158.0,2025-04-06,2025-05-06,30,Medium,1.0,322,-37.17,1.8494463801019528e+28,612
tildaextra long,4.1,1039.0,2024-08-10,2024-09-09,30,Medium,1.0,83,2.67,-1113364.82,695
india gateflavourful,4.1,630.0,2023-04-03,2023-05-03,30,Medium,1.0,0,16.5,Product is expired,360
tildaeveryday basmati,4.2,235.0,2024-01-26,2024-02-25,30,Medium,1.0,0,16.5,Product is expired,694
bongo bhogpremium,4.2,425.0,2024-06-25,2024-07-25,30,Medium,1.0,37,10.33,-134.13,171
babababa premium,3.2,670.0,2025-02-18,2025-03-20,30,Low,0.0,275,-26.83,3.428665272182916e+23,55
sivajiboiled rice4.11168,4.1,475.0,2024-06-24,2024-07-24,30,Medium,1.0,36,10.5,-115.72,599
double deerdubar,4.0,165.0,2024-04-05,2024-05-05,30,Medium,1.0,0,16.5,Product is expired,265
kaspersuhana rice41,4.0,150.0,2024-08-13,2024-09-12,30,Medium,1.0,86,2.17,-238036.33,380
eravatpremium basmati,4.0,211.0,2025-04-18,2025-05-18,30,Medium,1.0,334,-39.17,2.100586289693013e+28,288
appayancolour sortexed,4.1,397.0,2024-04-29,2024-05-29,30,Medium,1.0,0,16.5,Product is expired,48
eravatrozana fit,4.5,990.0,2023-11-08,2023-12-08,30,Medium,1.0,0,16.5,Product is expired,289
hiltonbasmati rice,4.3,170.0,2024-10-22,2024-11-21,30,Medium,1.0,156,-9.5,1420343769809.27,346
mai rasoibasmati,4.0,499.0,2023-02-16,2023-03-18,30,Medium,1.0,0,16.5,Product is expired,405
kohinoorcharminar brown,4.0,109.0,2023-11-20,2023-12-20,30,Medium,1.0,0,16.5,Product is expired,390
appayancolour sortexed,3.2,384.0,2022-10-01,2022-10-31,30,Low,0.0,0,19.0,Product is expired,48
pvmsurekha rice4.19,4.1,722.0,2024-11-11,2024-12-11,30,Medium,1.0,176,-12.83,444797897287320.0,560
appayancolour sortexed,4.1,765.0,2022-11-13,2022-12-13,30,Medium,1.0,0,16.5,Product is expired,48
kasperhmt premium,4.8,459.0,2022-09-03,2022-10-03,30,High,,0,13.0,Product is expired,378
bb popularred,4.0,400.0,2024-05-21,2024-06-20,30,Medium,1.0,2,16.17,64.44,83
eravatdubar basmati,4.2,1155.0,2023-12-24,2024-01-23,30,Medium,1.0,0,16.5,Product is expired,286
fortunebasmati rice/basmati,4.2,240.0,2024-11-08,2024-12-08,30,Medium,1.0,173,-12.33,77982382718949.4,299
ripurajsona shakti,4.2,1800.0,2024-04-24,2024-05-24,30,Medium,1.0,0,16.5,Product is expired,571
bb royaltulaipanji,4.2,1100.0,2024-08-19,2024-09-18,30,Medium,1.0,92,1.17,-3124843.95,160
kohinoorbasmati rice/basmati,4.2,235.0,2024-01-15,2024-02-14,30,Medium,1.0,0,16.5,Product is expired,388
kohinoorbasmati rice/basmati,4.2,1125.0,2022-08-31,2022-09-30,30,Medium,1.0,0,16.5,Product is expired,388
pavizhamlong grain,4.3,379.0,2024-10-18,2024-11-17,30,Medium,1.0,152,-8.83,1322468304030.31,537
nirmalmatta rice,4.2,800.0,2022-10-15,2022-11-14,30,Medium,1.0,0,16.5,Product is expired,491
india gatebasmati,4.1,1100.0,2024-01-22,2024-02-21,30,Medium,1.0,0,16.5,Product is expired,357
dainikpremium banskathi,4.2,500.0,2025-03-12,2025-04-11,30,Medium,1.0,297,-33.0,2.56335808038546e+25,256
tildapure original,4.2,979.0,2023-11-03,2023-12-03,30,Medium,1.0,0,16.5,Product is expired,698
kohinoorbasmati rice/basmati,4.1,1055.0,2022-11-18,2022-12-18,30,Medium,1.0,0,16.5,Product is expired,388
srilalithahmt sona,4.1,2158.0,2022-09-11,2022-10-11,30,Medium,1.0,0,16.5,Product is expired,612
tildaextra long,4.1,1039.0,2023-02-09,2023-03-11,30,Medium,1.0,0,16.5,Product is expired,695
india gateflavourful,4.1,630.0,2024-03-25,2024-04-24,30,Medium,1.0,0,16.5,Product is expired,360
bb royalbasmati,3.9,790.0,2024-03-06,2024-04-05,30,Medium,1.0,0,16.5,Product is expired,92
tildaeveryday basmati,4.2,235.0,2022-12-19,2023-01-18,30,Medium,1.0,0,16.5,Product is expired,694
bongo bhogpremium,4.2,425.0,2023-10-05,2023-11-04,30,Medium,1.0,0,16.5,Product is expired,171
babababa premium,3.2,670.0,2024-09-29,2024-10-29,30,Low,0.0,133,-3.17,18775883920.74,55
sivajiboiled rice4.11168,4.1,475.0,2023-05-12,2023-06-11,30,Medium,1.0,0,16.5,Product is expired,599
double deerdubar,4.0,165.0,2023-11-30,2023-12-30,30,Medium,1.0,0,16.5,Product is expired,265
kaspersuhana rice41,4.0,150.0,2024-05-26,2024-06-25,30,Medium,1.0,7,15.33,22.76,380
eravatpremium basmati,4.0,211.0,2024-08-09,2024-09-08,30,Medium,1.0,82,2.83,-196208.71,288
appayancolour sortexed,4.1,397.0,2025-02-09,2025-03-11,30,Medium,1.0,266,-27.83,3.4833992895688237e+22,48
bb royalbasmati,3.3,700.0,2024-11-02,2024-12-02,30,Low,0.0,167,-8.83,49060000437175.27,92
eravatrozana fit,4.5,990.0,2024-06-19,2024-07-19,30,Medium,1.0,31,11.33,-24.83,289
hiltonbasmati rice,4.3,170.0,2023-07-15,2023-08-14,30,Medium,1.0,0,16.5,Product is expired,346
mai rasoibasmati,4.0,499.0,2024-07-03,2024-08-02,30,Medium,1.0,45,9.0,-857.13,405
kohinoorcharminar brown,4.0,109.0,2024-08-09,2024-09-08,30,Medium,1.0,82,2.83,-101359.0,390
appayancolour sortexed,3.2,384.0,2024-09-24,2024-10-24,30,Low,0.0,128,-2.33,2909772193.67,48
pvmsurekha rice4.19,4.1,722.0,2023-03-15,2023-04-14,30,Medium,1.0,0,16.5,Product is expired,560
appayancolour sortexed,4.1,765.0,2023-09-04,2023-10-04,30,Medium,1.0,0,16.5,Product is expired,48
kasperhmt premium,4.8,459.0,2024-09-03,2024-10-03,30,High,,107,-4.83,108117189.71,378
daawatbasmati rice/basmati,4.0,250.0,2023-09-15,2023-10-15,30,Medium,1.0,0,16.5,Product is expired,248
bb super,4.0,400.0,2024-07-07,2024-08-06,30,Medium,1.0,49,8.33,-1456.12,164
pansaridaily/durbar broken,4.0,490.0,2023-06-20,2023-07-20,30,Medium,1.0,0,16.5,Product is expired,527
zeeba1121 premium,4.0,199.0,2023-03-20,2023-04-19,30,Medium,1.0,0,16.5,Product is expired,732
bb royalfortified,4.0,500.0,2024-06-03,2024-07-03,30,Medium,1.0,15,14.0,66.51,110
mai rasoibasmati,4.0,115.0,2023-03-11,2023-04-10,30,Medium,1.0,0,16.5,Product is expired,405
pansarikhana basmati,4.0,990.0,2025-03-31,2025-04-30,30,Medium,1.0,316,-36.17,2.486726761964315e+27,528
lalbaba ricegobindo,4.0,150.0,2023-08-01,2023-08-31,30,Medium,1.0,0,16.5,Product is expired,399
bb populargobind,4.0,2400.0,2023-11-07,2023-12-07,30,Medium,1.0,0,16.5,Product is expired,73
crowndaily basmati,4.0,130.0,2022-10-13,2022-11-12,30,Medium,1.0,0,16.5,Product is expired,246
sri sri,4.1,130.0,2024-03-16,2024-04-15,30,Medium,1.0,0,16.5,Product is expired,611
tildanazarana basmati,4.0,300.0,2023-09-01,2023-10-01,30,Medium,1.0,0,16.5,Product is expired,696
singhamsteam katarni,4.0,690.0,2023-11-17,2023-12-17,30,Medium,1.0,0,16.5,Product is expired,598
sohna1121 b,4.0,367.0,2024-07-26,2024-08-25,30,Medium,1.0,68,5.17,-37894.6,607
star 555wada,4.0,1500.0,2024-02-09,2024-03-10,30,Medium,1.0,0,16.5,Product is expired,613
daawatbasmati rice/basmati,3.9,840.0,2023-06-21,2023-07-21,30,Medium,1.0,0,16.5,Product is expired,248
babapanchakanya super,3.2,700.0,2023-02-26,2023-03-28,30,Low,0.0,0,19.0,Product is expired,56
vkr sivajiboiled,4.0,870.0,2024-03-12,2024-04-11,30,Medium,1.0,0,16.5,Product is expired,722
true earthsuper,3.9,160.0,2024-05-09,2024-06-08,30,Medium,1.0,0,16.5,Product is expired,702
bb super,3.8,650.0,2025-01-08,2025-02-07,30,Low,0.0,234,-20.0,6.8101740890288415e+19,164
bb popularminiket,4.0,1820.0,2023-03-03,2023-04-02,30,Medium,1.0,0,16.5,Product is expired,76
bb royalboiled,3.8,700.0,2023-02-24,2023-03-26,30,Low,0.0,0,19.0,Product is expired,98
zeebatibar basmati,3.9,795.0,2025-01-18,2025-02-17,30,Medium,1.0,244,-24.17,7.437853234815958e+20,735
bb royalkatarni,3.4,2200.0,2024-06-03,2024-07-03,30,Low,0.0,15,16.5,344.93,121
nirmalkuruva rice3.833,3.8,725.0,2024-01-03,2024-02-02,30,Low,0.0,0,19.0,Product is expired,490
bb royalminiket,3.9,450.0,2023-05-16,2023-06-15,30,Medium,1.0,0,16.5,Product is expired,132
kohinoorbasmati rice/basmati,3.9,620.0,2024-05-13,2024-06-12,30,Medium,1.0,0,16.5,Product is expired,388
kohinoorbasmati rice/basmati,3.8,179.0,2023-11-28,2023-12-28,30,Low,0.0,0,19.0,Product is expired,388
nirmalmatta rice,3.9,900.0,2024-07-02,2024-08-01,30,Medium,1.0,44,9.17,-1274.65,491
bb royalboiled,3.5,2340.0,2024-03-09,2024-04-08,30,Low,0.0,0,19.0,Product is expired,98
bb super,4.0,400.0,2024-11-27,2024-12-27,30,Medium,1.0,192,-15.5,7303531440361940.0,164
pansaridaily/durbar broken,4.0,490.0,2025-04-13,2025-05-13,30,Medium,1.0,329,-38.33,1.7560825084110882e+28,527
zeeba1121 premium,4.0,199.0,2023-04-23,2023-05-23,30,Medium,1.0,0,16.5,Product is expired,732
bb royalfortified,4.0,500.0,2023-09-22,2023-10-22,30,Medium,1.0,0,16.5,Product is expired,110
mai rasoibasmati,4.0,115.0,2024-05-26,2024-06-25,30,Medium,1.0,7,15.33,17.45,405
pansarikhana basmati,4.0,990.0,2022-08-04,2022-09-03,30,Medium,1.0,0,16.5,Product is expired,528
lalbaba ricegobindo,4.0,150.0,2023-11-27,2023-12-27,30,Medium,1.0,0,16.5,Product is expired,399
bb populargobind,4.0,2400.0,2023-11-09,2023-12-09,30,Medium,1.0,0,16.5,Product is expired,73
crowndaily basmati,4.0,130.0,2023-02-23,2023-03-25,30,Medium,1.0,0,16.5,Product is expired,246
daawatbasmati rice/basmati,4.2,230.0,2023-11-09,2023-12-09,30,Medium,1.0,0,16.5,Product is expired,248
tildanazarana basmati,4.0,300.0,2024-12-09,2025-01-08,30,Medium,1.0,204,-17.5,6.817219438073045e+16,696
singhamsteam katarni,4.0,690.0,2022-10-04,2022-11-03,30,Medium,1.0,0,16.5,Product is expired,598
sohna1121 b,4.0,367.0,2023-01-29,2023-02-28,30,Medium,1.0,0,16.5,Product is expired,607
star 555wada,4.0,1500.0,2023-05-20,2023-06-19,30,Medium,1.0,0,16.5,Product is expired,613
daawatbasmati rice/basmati,3.9,840.0,2022-12-28,2023-01-27,30,Medium,1.0,0,16.5,Product is expired,248
babapanchakanya super,3.2,700.0,2023-10-16,2023-11-15,30,Low,0.0,0,19.0,Product is expired,56
double horsevadi,4.0,350.0,2023-02-06,2023-03-08,30,Medium,1.0,0,16.5,Product is expired,271
vkr sivajiboiled,4.0,870.0,2022-09-30,2022-10-30,30,Medium,1.0,0,16.5,Product is expired,722
true earthsuper,3.9,160.0,2025-02-25,2025-03-27,30,Medium,1.0,282,-30.5,3.774519817681216e+23,702
bb super,3.8,650.0,2022-10-01,2022-10-31,30,Low,0.0,0,19.0,Product is expired,164
double horsebroken,4.1,60.0,2023-07-11,2023-08-10,30,Medium,1.0,0,16.5,Product is expired,267
bb royalboiled,3.8,700.0,2025-04-03,2025-05-03,30,Low,0.0,319,-34.17,3.02666303587404e+27,98
